"id","question","options_json","english_level","correct_index"
"138913","In which context is the use of 'alright' most likely to be considered a stylistic flaw?","[""In a WhatsApp chat between university friends."", ""In a casual email to a team member."", ""In the dialogue of a short story."", ""In an academic thesis on post-colonial literature.""]","5","3"
"138944","The startup founder's presentation was relentlessly __, perhaps glossing over some potential risks.","[""stoic"", ""laconic"", ""mercurial"", ""upbeat""]","5","3"
"139160","The translated version of the poem was surprisingly __ than the original text.","[""more eloquent"", ""more modern"", ""more accessible"", ""more literal""]","5","0"
"139212","The film noir masterfully used shadowy __ to create a pervasive sense of urban alienation.","[""localities"", ""topographies"", ""geographies"", ""cityscapes""]","5","3"
"139305","In which context is 'playlists' the most precise term?","[""A user-defined sequence of tracks on a streaming platform."", ""A list of tasks for a project."", ""A scholarly collection of academic papers."", ""A musician's range of performable songs.""]","5","0"
"139695","A modern, informal term for 'nieces' and 'nephews' collectively is __.","[""niblings"", ""cousins"", ""offspring"", ""siblings""]","5","0"
"139752","The commission's __ delved into the systemic failures leading to the crisis.","[""scrutinies"", ""deliberations"", ""investigations"", ""examinations""]","5","2"
"139784","His literary work unpacks the subtle __ that shape a person's identity.","[""traumas"", ""vicissitudes"", ""misdemeanours"", ""inclinations""]","5","0"
"139842","The chef's new dish is a daring __ of traditional Bengali mustard and Italian pesto.","[""admixture"", ""combo"", ""fusion"", ""blend""]","5","1"
"139965","In a formal context, which term is a suitable, though less common, alternative to 'festivities'?","[""Galas"", ""Shindigs"", ""Jamborees"", ""Commemorations""]","5","3"
"140354","While not a cure, the alternative therapy certainly __ to alleviate her symptoms.","[""succeeded"", ""helped"", ""procured"", ""achieved""]","5","1"
"140475","His performance was technically perfect, but it __ me feeling emotionally cold.","[""left"", ""had"", ""found"", ""made""]","5","0"
"140564","The term 'lightning storms' is a specific classification within which broader meteorological phenomenon?","[""Convective storms"", ""Barometric troughs"", ""Frontal systems"", ""Anticyclonic gyres""]","5","0"
"140625","Which word best replaces 'imagined' in 'She had imagined a more sophisticated intellectual discussion'?","[""deduced"", ""realised"", ""envisioned"", ""supposed""]","5","2"
"140864","While both are opaque, __ are known for their distinctive plastic-like sheen when dry.","[""casein paints"", ""acrylics"", ""tempera paints"", ""gouache""]","5","1"
"141014","Some chefs pride themselves on creating gourmet dishes from what others might consider mere __.","[""waste"", ""discards"", ""leftovers"", ""offcuts""]","5","2"
"141045","The challenge of climate change has bound the __ of all countries together.","[""policies"", ""outlooks"", ""realities"", ""fates""]","5","3"
"141224","The CEO felt the proposed __ for the new campaign were clever but lacked emotional resonance.","[""rationales"", ""taglines"", ""aphorisms"", ""epigraphs""]","5","1"
"141252","The psychological study meticulously compared the efficacy of various __ for anxiety disorders.","[""treatments"", ""interventions"", ""regimens"", ""remedies""]","5","0"
"141342","The choreographer used long, flowing __ to symbolise the river's sinuous movement.","[""scarves"", ""banners"", ""streamers"", ""ribbons""]","5","0"
"141344","The wind whipped their __ about their faces as they stood on the gusty clifftop.","[""pashminas"", ""cravats"", ""stoles"", ""scarves""]","5","3"
"141432","The formulation of modern __ includes surfactants, builders, and optical brighteners.","[""cleansers"", ""detergents"", ""disinfectants"", ""solvents""]","5","1"
"141646","The secret message was carefully __ into a tiny hollowed-out section of the coin.","[""inserted"", ""secreted"", ""embedded"", ""concealed""]","5","0"
"141762","The philosophical concept of zero as a number is believed to have __ in India.","[""emerged"", ""originated"", ""appeared"", ""arisen""]","5","1"
"141823","He argued that the cosmos is not chaotic, but an __ and intelligible system.","[""regulated"", ""ordered"", ""systematized"", ""arranged""]","5","1"
"141886","Which phrase best captures the meaning of a 'sterilized' artistic style?","[""Devoid of passion"", ""Conventionally beautiful"", ""Technically imperfect"", ""Academically rigorous""]","5","0"
"142002","The prima ballerina received countless curtain-call __, a testament to her breathtaking performance.","[""ovations"", ""accolades"", ""bouquets"", ""plaudits""]","5","2"
"142243","Her ambition was not merely to sell flowers, but to be acknowledged as a true __.","[""retailer"", ""purveyor"", ""florist"", ""vendor""]","5","2"
"142273","The curated art exhibition was __ of the nascent post-modernist movement in India.","[""representative"", ""reminiscent"", ""emblematic"", ""suggestive""]","5","0"
"142393","Though faint, the tremor was __ by seismographs hundreds of kilometers away.","[""registered"", ""detected"", ""felt"", ""perceived""]","5","1"
"142545","The minutes of the meeting state that the CEO __ a more aggressive marketing strategy.","[""hinted"", ""implied"", ""alluded"", ""suggested""]","5","3"
"142602","The advanced course aims to __ students with a nuanced understanding of economic policy.","[""instill"", ""imbue"", ""infuse"", ""equip""]","5","3"
"142692","The census provides a detailed demographic analysis of __ by country of origin.","[""non-nationals"", ""aliens"", ""incomers"", ""immigrants""]","5","3"
"142696","The novel explores the psychological toll of assimilation on __ and their children.","[""newcomers"", ""immigrants"", ""sojourners"", ""wayfarers""]","5","1"
"142812","The candidate's composure during the gruelling __ impressed the doctoral committee.","[""symposia"", ""vivas"", ""colloquia"", ""inquisitions""]","5","1"
"142816","The postgraduate curriculum was designed to culminate in a dissertation and two comprehensive __.","[""critiques"", ""defences"", ""appraisals"", ""vivas""]","5","3"
"142904","'Manifestation' implies something becoming apparent or perceptible. Which option is NOT a close synonym in this context?","[""Exhibition"", ""Concealment"", ""Expression"", ""Demonstration""]","5","1"
"142935","The documentary deconstructs the nationalistic __ that has shaped the country's policies.","[""myth"", ""philosophy"", ""doctrine"", ""ideology""]","5","0"
"142936","Which word best replaces 'myth' in ""He investigated the urban myth of the ghost in the metro station""?","[""maxim"", ""truism"", ""axiom"", ""canard""]","5","3"
"142966","Their platform allows users to __ complex, multi-step workflows without writing any code.","[""automate"", ""orchestrate"", ""constitute"", ""formulate""]","5","0"
"142995","The word 'flimsiest' best describes a rationale that is not only weak but also...?","[""Unconventional"", ""Transparently ill-conceived"", ""Controversial"", ""Complex and nuanced""]","5","1"
"143054","The film explores the multifaceted nature of urban life, with each character representing a different __.","[""facet"", ""outlook"", ""standpoint"", ""viewpoint""]","5","0"
"143145","The CEO's cryptic email about 'restructuring' filled the office with a palpable sense of __.","[""agitation"", ""disquiet"", ""annoyance"", ""dread""]","5","3"
"143234","The book cover was a masterclass in __, subtly alluding to the plot's central conflict.","[""copy editing"", ""bookbinding"", ""graphic design"", ""paper selection""]","5","2"
"143322","The diplomat's statement was a masterpiece of __, conveying a firm warning without causing offence.","[""eloquence"", ""politeness"", ""ambiguity"", ""candour""]","5","1"
"143473","She felt strangely __ by the monsoon rain, as it washed away the city's dust and her worries.","[""assuaged"", ""solaced"", ""mollified"", ""appeased""]","5","1"
"143504","The study synthesizes findings from the disparate __ of cognitive science and anthropology.","[""standpoints"", ""domains"", ""perspectives"", ""approaches""]","5","1"
"143506","His intellectual curiosity was not confined to narrowly defined academic __.","[""fields"", ""specialisms"", ""disciplines"", ""domains""]","5","3"
"143968","Which option is the most nuanced synonym for 'left' in 'The crisis left the government with no good options'?","[""Burdened"", ""Saddled"", ""Presented"", ""Provided""]","5","1"
"143982","The novel's melancholic tone is established in the opening scene, set at __.","[""nightfall"", ""evening"", ""sunset"", ""dusk""]","5","3"
"143986","The transition from __ to complete darkness felt unusually rapid that evening.","[""gloaming"", ""sundown"", ""dusk"", ""twilight""]","5","2"
"143988","In a metaphorical sense, 'dusk' often represents...","[""a time of intense action and climax."", ""a period of beginning and new hope."", ""an era of decline, ambiguity, or an approaching end."", ""a moment of sudden and complete revelation.""]","5","2"
"144013","Choose the word that best replaces 'explained'. 'The philosopher explained his complex theory of ethics.'","[""Posited"", ""Expounded"", ""Construed"", ""Conjectured""]","5","1"
"144106","She __ daggers at him after he revealed her secret to everyone.","[""sent"", ""looked"", ""stared"", ""threw""]","5","1"
"144135","The imposition of unilateral __ by the large economy sparked fears of a global trade dispute.","[""decrees"", ""tariffs"", ""mandates"", ""restrictions""]","5","1"
"144165","Which sentence best captures a nuanced use of 'motioned'?","[""My heart motioned with excitement at the news."", ""The conspirator motioned furtively to his accomplice in the crowd."", ""The judge motioned his final verdict to the court."", ""The ancient text motioned a future of prosperity.""]","5","1"
"144405","Critics lauded the ballet's choreography as __, praising its delicate, weightless grace.","[""fluid"", ""elegant"", ""graceful"", ""ethereal""]","5","3"
"144432","The actual political crisis was far more severe than anyone had __.","[""imagined"", ""projected"", ""anticipated"", ""forecast""]","5","0"
"144523","The term 'sweet crude' refers to a type of __ with low sulfur content.","[""hydrocarbon"", ""fossil fuel"", ""petroleum"", ""combustible""]","5","2"
"144582","Of all our vendors, their team is the __ regarding our fluctuating delivery schedules.","[""most accommodating"", ""most compliant"", ""most obliging"", ""most amenable""]","5","0"
"144765","The evacuation was __ by the district collector as the cyclone approached.","[""mandated"", ""decreed"", ""proclaimed"", ""ordered""]","5","3"
"145062","The post-operative recovery involved a __ period of convalescence than the doctors first hoped.","[""more lingering"", ""more drawn-out"", ""more prolonged"", ""more extended""]","5","2"
"145242","The discovery of conflicting data proved to be a considerable __ for her thesis.","[""impediment"", ""contretemps"", ""setback"", ""encumbrance""]","5","2"
"145304","The poem captured the __ cry of a generation grappling with the trauma of partition.","[""plaintive"", ""lamenting"", ""sorrowful"", ""anguished""]","5","3"
"145306","Her expression, even in its stillness, was profoundly __ by the weight of her secret.","[""forlorn"", ""anguished"", ""somber"", ""doleful""]","5","1"
"145425","While the committee has the formal __ of authority, the true power lies elsewhere.","[""vestiges"", ""trappings"", ""remnants"", ""semblances""]","5","1"
"145514","Her public statement was carefully __ to appease both factions of the committee.","[""calibrated"", ""adjusted"", ""modulated"", ""finessed""]","5","1"
"145831","The biography went beyond his public achievements to explore the private __ of his character.","[""details"", ""features"", ""secrets"", ""facets""]","5","3"
"146101","His tendency to __ minor issues out of proportion makes him difficult to work with.","[""exaggerate"", ""inflate"", ""amplify"", ""blow""]","5","3"
"146191","His calm exterior hid a __ of simmering resentment against his colleagues.","[""storm"", ""volcano"", ""ocean"", ""mountain""]","5","3"
"146205","The once-mighty financial __ of the banking sector now seem surprisingly vulnerable.","[""pillars"", ""fortresses"", ""institutions"", ""empires""]","5","1"
"146382","For many writers, the __ blank page is the most intimidating part of the process.","[""stark"", ""dreaded"", ""pristine"", ""symbolic""]","5","1"
"146623","Which determiner implies a specific but unnamed group? 'The inquiry will question __ officials involved in the deal.'","[""certain"", ""some"", ""several"", ""many""]","5","0"
"146742","The embattled CEO is currently __ calls for his resignation from shareholders.","[""fighting off"", ""parrying"", ""rebuffing"", ""deflecting""]","5","0"
"146833","The novel brilliantly explores the myriad __ of generational trauma in a modern family.","[""displays"", ""symptoms"", ""manifestations"", ""disclosures""]","5","2"
"146835","The artist's chaotic and intense paintings are clear __ of his internal turmoil.","[""facsimiles"", ""manifestations"", ""renditions"", ""productions""]","5","1"
"146925","Her investigative journalism uncovered a __ of deep-seated corruption.","[""pocket"", ""vein"", ""level"", ""surface""]","5","1"
"147013","The complex industrial process is designed to separate the desired __ from its ore.","[""element"", ""mineral"", ""metal"", ""compound""]","5","2"
"147225","A 'sentient organism' is one that is primarily defined by its capacity for...","[""subjective awareness and perception"", ""resistance to environmental stressors"", ""photosynthesis"", ""asexual reproduction""]","5","0"
"147252","The central bank is __ monetary policy levers to manage inflation.","[""instituting"", ""rescinding"", ""tweaking"", ""disregarding""]","5","2"
"147432","The treaty's vague language is __ it susceptible to political manipulation.","[""rendering"", ""leaving"", ""turning"", ""making""]","5","1"
"147464","She was not entirely __ by his eloquent excuses; his actions still spoke louder than his comforting words.","[""persuaded"", ""pacified"", ""beguiled"", ""solaced""]","5","3"
"147612","Even after his detailed explanation, I remained __ of his true motives.","[""wary"", ""mistrustful"", ""suspicious"", ""unsure""]","5","3"
"147675","The use of the verb 'to carve' most often implies...","[""a deliberate, skillful, and often subtractive shaping process."", ""an action that is additive rather than subtractive."", ""a temporary and easily reversible surface change."", ""a process that is rapid and completely effortless.""]","5","0"
"147703","Which sentence demonstrates the most nuanced use of 'dusks'?","[""The dusks are the times when day ends."", ""Let's meet at one of the dusks next week."", ""We finished work at many dusks."", ""The long, silent dusks of the Arctic winter can be psychologically challenging.""]","5","3"
"147792","__ back, I can see how all the small issues eventually led to this crisis.","[""Looking"", ""Viewing"", ""Glancing"", ""Seeing""]","5","0"
"147794","Trying to find the source of this bug feels like __ for a needle in a haystack.","[""hunting"", ""searching"", ""seeking"", ""looking""]","5","3"
"147826","His new film is a poignant work __ the complexities of modern relationships.","[""exploring"", ""addressing"", ""portraying"", ""dissecting""]","5","1"
"148122","The diplomat was adept at __ his features to betray no emotion during talks.","[""schooling"", ""composing"", ""fashioning"", ""arranging""]","5","1"
"148155","""His mind was whisking through the possibilities."" This metaphor suggests his thoughts were...","[""confused and chaotic"", ""logical and sequential"", ""deep and contemplative"", ""rapid and numerous""]","5","3"
"148182","The speaker __ for an aide to bring water, without interrupting his speech.","[""gesticulated"", ""signaled"", ""intimated"", ""motioned""]","5","3"
"148213","In which sentence does 'imagining' imply a break from reality?","[""The team was imagining new marketing strategies."", ""I was imagining myself on a beach in Kerala."", ""The CEO is imagining a new corporate structure."", ""He was just imagining things; the noise was only the wind.""]","5","3"
"148214","His deep-seated paranoia stemmed from constantly __ conspiracies against him.","[""imagining"", ""discovering"", ""deducing"", ""conceiving""]","5","0"
"148215","She was not merely planning, but actively __ herself in that future leadership role.","[""placing"", ""observing"", ""imagining"", ""projecting""]","5","2"
"148302","He built a reputation as a dogged __ who never gave up on a cold case.","[""pursuer"", ""prober"", ""investigator"", ""tracker""]","5","2"
"148304","The complex role required not just an __, but also a skilled negotiator.","[""investigator"", ""auditor"", ""researcher"", ""fact-finder""]","5","0"
"148305","A corporate __ looking into financial malfeasance is often a forensic accountant.","[""whistleblower"", ""investigator"", ""ombudsman"", ""adjudicator""]","5","1"
"148396","A critic describing a film's cinematography as 'more ethereal' likely means it is...","[""filmed with a brighter, overexposed filter."", ""visually lighter and more dreamlike."", ""less faithful to the script's descriptions."", ""focused more on landscapes than on characters.""]","5","1"
"148932","The CEO's closing remarks were a last-minute __ to the shareholder meeting's agenda.","[""addition"", ""inclusion"", ""supplement"", ""insertion""]","5","0"
"148935","In the phrase ""a welcome addition to the team,"" what is the primary connotation of 'addition'?","[""Someone who enhances the group's value or ability."", ""A person who was difficult to hire."", ""A temporary member."", ""Something that merely increases the number.""]","5","0"
"149082","With the new metro line, a new chapter of connectivity __ for the entire NCR.","[""inaugurates"", ""dawns"", ""commences"", ""materializes""]","5","1"
"149145","His speech was good, but his witty, off-the-cuff remarks were pure __.","[""substance"", ""fodder"", ""gravy"", ""filler""]","5","2"
"149235","The company's over-reliance on __ decision-making led to a major, unforeseen public relations crisis.","[""automated"", ""strategic"", ""centralized"", ""data-driven""]","5","0"
"149324","The automated trading algorithm __, resulting in millions of rupees in losses.","[""malfunctioned"", ""weakened"", ""degraded"", ""deteriorated""]","5","0"
"149355","Which word is an antonym for the metaphorical meaning of 'kernels'?","[""cores"", ""peripheries"", ""germs"", ""cruxes""]","5","1"
"149475","His management style would __ between laissez-faire and micromanagement.","[""resonate"", ""alternate"", ""circulate"", ""oscillate""]","5","1"
"149565","The narrative's coherence __ on an implausible plot twist in the final act.","[""hinged"", ""disintegrated"", ""unravelled"", ""snagged""]","5","3"
"149685","The lawyer built her defense around a series of __ possibilities to create reasonable doubt.","[""hypothetical"", ""suppositional"", ""illusory"", ""chimerical""]","5","0"
"149746","The legal document was redrafted to be __, removing colloquialisms.","[""more grammatical"", ""more exacting"", ""more verbose"", ""more binding""]","5","0"
"149804","The composition of the meteorite included several rare earth __.","[""rocks"", ""crystals"", ""minerals"", ""metals""]","5","3"
"149918","The revised curriculum was designed to provide a __ intellectual diet for students.","[""more nourishing"", ""more comprehensive"", ""more demanding"", ""more rigorous""]","5","0"
"149940","__ I come to think of it, his initial idea was much simpler and more effective.","[""When"", ""Since"", ""Now"", ""As""]","5","2"
"150104","Fundamentally, the word 'scribbled' implies a lack of __.","[""emotion"", ""deliberation"", ""creativity"", ""intent""]","5","1"
"150133","The media __ the minor incident out of all proportion.","[""blew"", ""grew"", ""stretched"", ""inflated""]","5","0"
"150270","Even his most loyal followers had to __ with the controversial methods he employed.","[""object"", ""disagree"", ""demur"", ""protest""]","5","1"
"150298","The deposed minister __ against his former party by forming a splinter group, splitting their vote bank.","[""redressed"", ""avenged"", ""recompensed"", ""retaliated""]","5","3"
"150300","The declassified file __ the minister knew about the issue in advance.","[""insinuates"", ""suggests"", ""specifies"", ""connotes""]","5","1"
"150302","The biography frames her life not as a success story, but as a __.","[""tragedy"", ""misfortune"", ""hardship"", ""debacle""]","5","0"
"150410","Which word is a nuanced synonym for 'unearthed' in its literal, archaeological sense?","[""displayed"", ""described"", ""disinterred"", ""declared""]","5","2"
"150489","Therapy __ her with the coping mechanisms needed to manage chronic anxiety.","[""equipped"", ""outfitted"", ""armed"", ""furnished""]","5","0"
"150492","The phrase 'more unsure' best describes a state of...","[""active disbelief in a claim's validity."", ""having conflicting positive and negative feelings."", ""eroding certainty or confidence about a fact or decision."", ""anxious fear about a future event.""]","5","2"
"150522","The pastry chef's __ were lauded for their ethereal lightness and perfect texture.","[""flapjacks"", ""crepes"", ""crumpets"", ""pikelets""]","5","1"
"150638","The intelligence operative received his __ through encrypted, anonymous channels.","[""assignments"", ""injunctions"", ""citations"", ""summonses""]","5","0"
"150793","Her quiet presence was more __ than any of the empty platitudes offered by others.","[""appeasing"", ""solacing"", ""assuaging"", ""mollifying""]","5","1"
"150822","Her autobiography was full of __ allusions to her difficult family life.","[""cryptic"", ""obscure"", ""ambiguous"", ""veiled""]","5","3"
"150886","The __ flavours in the chef's kheer were a testament to his skill.","[""most pungent"", ""most potent"", ""most forceful"", ""most delicate""]","5","3"
"150975","His deadpan delivery makes mundane observations sound __ than a well-scripted joke.","[""sharper"", ""drier"", ""cleverer"", ""funnier""]","5","3"
"151093","What is the primary implication of 'breaking ranks' with a group?","[""Publicly defying the group's established unity or decision."", ""Attempting to seize leadership within the group."", ""Leaving the group permanently to form a new one."", ""Secretly working against the group's interests.""]","5","0"
"151303","Which sentence uses 'composes' with the greatest nuance of artistic creation?","[""He composes his arguments logically before a debate."", ""The student composes a formal letter of complaint."", ""The maestro composes a stirring symphony for the orchestra."", ""The committee composes the annual report.""]","5","2"
"151482","In the cacophony of the protest, the single, high-pitched whistle was __.","[""most piercing"", ""most audible"", ""most shrill"", ""most intrusive""]","5","1"
"151694","In which sentence is 'addresses' used with the most literary nuance?","[""The poem’s final stanza addresses the reader directly."", ""The warehouse worker addresses each package with a label."", ""The update addresses several security vulnerabilities."", ""The CEO addresses the quarterly earnings call.""]","5","0"
"151695","The new legislation is flawed because it never properly __ their concerns.","[""mollifies"", ""placates"", ""assuages"", ""addresses""]","5","3"
"151752","He subtly __ about his son's IIT admission by couching it in a complaint about fees.","[""implies"", ""conveys"", ""brags"", ""insinuates""]","5","2"
"152000","The delicate medical instrument __ mid-surgery, forcing the team to switch to a backup.","[""blundered"", ""malfunctioned"", ""faltered"", ""stumbled""]","5","1"
"152003","It is suspected that the plane's black box recorder __ before the crash.","[""regressed"", ""malfunctioned"", ""degenerated"", ""lapsed""]","5","1"
"152163","The naturalist documented the pecking __ that determined feeding rights in the flock.","[""classifications"", ""stratifications"", ""orders"", ""arrangements""]","5","2"
"152205","With the promotion, a certain gravitas now __ to her public statements.","[""follows"", ""accompanies"", ""attaches"", ""infuses""]","5","2"
"152294","Her art is provocative because it consciously __ traditional aesthetic standards.","[""disregards"", ""misinterprets"", ""rejects"", ""overlooks""]","5","2"
"152323","Which sentence demonstrates the most nuanced use of 'hosts'?","[""The human mind hosts a complex array of conflicting emotions."", ""My laptop hosts all my important work files."", ""The new café hosts a variety of sandwiches and coffee."", ""The stadium hosts the final match of the tournament.""]","5","0"
"152324","This particular strain of bacteria __ several genes that confer antibiotic resistance.","[""displays"", ""hosts"", ""exhibits"", ""carries""]","5","1"
"152356","The newly discovered archival footage __ historians piece together the timeline.","[""permits"", ""lets"", ""allows"", ""helps""]","5","3"
"152413","What is the nuance of 'leaves' in the phrase 'His performance leaves much to be desired'?","[""It offers an alternative way of performing."", ""It suggests a minor, easily correctable flaw."", ""It describes a complete and total failure."", ""It indicates a significant shortfall or inadequacy.""]","5","3"
"152416","The speaker's argument leaves me unconvinced. The use of 'leaves' implies the state of being unconvinced is...","[""a temporary opinion"", ""a deliberate choice"", ""a resultant condition"", ""an emotional reaction""]","5","2"
"152596","Which word best replaces 'current' in 'The thoughts current in the 1920s seem alien now'?","[""dominant"", ""prevalent"", ""orthodox"", ""fashionable""]","5","1"
"152653","What is the primary connotation of 'foxes' when used to describe people?","[""Brutality"", ""Perfidy"", ""Sagacity"", ""Timidity""]","5","2"
"152684","We cannot base our company's strategy on such __ and untested projections.","[""validated"", ""historic"", ""hypothetical"", ""categorical""]","5","2"
"152686","Her analysis moved beyond the data into a __ realm of what might have been.","[""hypothetical"", ""proven"", ""statistical"", ""factual""]","5","0"
"152712","The company's success is built upon extensive market __ and development.","[""exploration"", ""surveillance"", ""scrutiny"", ""research""]","5","3"
"152837","Which word is closest in its intellectual and developmental implication to the metaphorical 'most nourishing'?","[""Most edifying"", ""Most distracting"", ""Most entertaining"", ""Most reassuring""]","5","0"
"152839","The ancient text was not just a story; it was the __ spiritual food for its followers.","[""most accessible"", ""most palatable"", ""most literal"", ""most nourishing""]","5","3"
"152864","His argument, though eloquent, had a logical __ that his opponent quickly exploited.","[""vulnerability"", ""fallacy"", ""incongruity"", ""intricacy""]","5","0"
"153013","Her analysis was __ than her predecessor's, uncovering trends others had missed.","[""more meticulous"", ""more articulate"", ""more assertive"", ""more insightful""]","5","0"
"153102","The chilling realization of their own complicity in the matter finally __ on them.","[""registered"", ""settled"", ""dawned"", ""descended""]","5","2"
"153193","The 'most congested' shipping lanes aren't just busy; they are often...","[""strategically unimportant."", ""primarily used by smaller vessels."", ""navigated without any technology."", ""chronically over their capacity.""]","5","3"
"153405","He found that the traditional __ offered by religion no longer resonated with him after his loss.","[""rituals"", ""doctrines"", ""solaces"", ""parables""]","5","2"
"153518","When we say a critic has ""decoded"" a film, we imply they have...","[""summarized its plot for a newspaper review."", ""simply watched it from beginning to end."", ""judged its commercial success or failure."", ""revealed its underlying themes and symbolic meanings.""]","5","3"
"153583","The writer's inspiration was his __ faculty, flourishing only in the pre-dawn quiet.","[""most disciplined"", ""most lucid"", ""most fickle"", ""most nocturnal""]","5","3"
"153585","Which term describes a lifestyle that is the OPPOSITE of being most nocturnal?","[""Matutinal"", ""Crepuscular"", ""Vespertine"", ""Diurnal""]","5","3"
"153672","Though a busy CEO, she made a point of __ at the local NGO.","[""serving"", ""contributing"", ""volunteering"", ""helping out""]","5","3"
"153766","The composer, in a frenzy, __ the main musical theme on a restaurant serviette.","[""transcribed"", ""notated"", ""scribbled"", ""inscribed""]","5","2"
"153942","Neuroscientists are mapping the neural __ from sensory input to motor response.","[""circuit"", ""network"", ""channel"", ""pathway""]","5","3"
"154035","She had to endure another __ from her boss about punctuality.","[""tirade"", ""lecture"", ""harangue"", ""sermon""]","5","1"
"154092","The project, which seemed certain, was __ off course by new government regulations.","[""diverted"", ""blown"", ""shifted"", ""steered""]","5","1"
"154162","The film's aesthetic is a masterful __ of neo-noir visuals and a classical score.","[""arrangement"", ""synthesis"", ""amalgamation"", ""pastiche""]","5","1"
"154242","The paradox, once considered intractable, was __ by the researcher's novel approach.","[""deciphered"", ""elucidated"", ""untangled"", ""solved""]","5","3"
"154726","The course is less about history and more about __ students to question their assumptions.","[""sanctioning"", ""enabling"", ""equipping"", ""empowering""]","5","2"
"154752","The designer's early, crudely-made __ reveal the evolution of her aesthetic.","[""mockups"", ""iterations"", ""prototypes"", ""precursors""]","5","2"
"154782","The nation's collective psyche has not yet __ from the wounds of partition.","[""healed"", ""mitigated"", ""ameliorated"", ""assuaged""]","5","0"
"154784","Though the formal treaties were signed, the deep-seated animosity had not __.","[""abated"", ""reconciled"", ""healed"", ""resolved""]","5","2"
"154963","He politely __ with the assessment, offering a meticulously researched alternative.","[""contested"", ""objected"", ""disagreed"", ""opposed""]","5","2"
"155062","In the sentence, ""The veteran teacher has now entered the ranks of the retired,"" 'ranks' implies...","[""Joining a new, distinct group or category of people."", ""A competition among retired individuals."", ""A demotion in social standing."", ""A formal, structured organization of retired people.""]","5","0"
"155114","'The system automates the workflow' implies that it...","[""executes the steps of the workflow without direct human intervention."", ""makes the workflow more flexible and adaptable."", ""combines several workflows into one."", ""makes the workflow steps clearer for employees.""]","5","0"
"155142","The critic's review called the play an ambitious __.","[""failure"", ""dud"", ""debacle"", ""flop""]","5","0"
"155232","The ancient legal framework, despite its age, has proven remarkably __ to modern challenges.","[""resilient"", ""steadfast"", ""antiquated"", ""impervious""]","5","0"
"155384","Certain fungi form symbiotic relationships with their plant __, benefiting both.","[""vessels"", ""substrates"", ""hosts"", ""mediums""]","5","2"
"155474","His mood seems to follow a predictable __ from euphoria to despondency.","[""oscillation"", ""fluctuation"", ""cycle"", ""progression""]","5","2"
"155596","In the cut-throat environment of Mumbai's financial district, only the most adaptable __.","[""endures"", ""thrives"", ""prevails"", ""succeeds""]","5","1"
"155835","The investigation revealed a system rife with __, where personal loyalties outweighed official duties.","[""inefficiencies"", ""biases"", ""partisanships"", ""corruptions""]","5","3"
"156015","She __ at the insinuation, her silence more potent than any verbal retort.","[""merely sniffs"", ""quietly agrees"", ""openly weeps"", ""loudly protests""]","5","0"
"156102","The documentary was acclaimed for __ the inconvenient truths behind the industry.","[""postulating"", ""projecting"", ""insinuating"", ""unearthing""]","5","3"
"156163","In which legal scenario would the term 'levied' be most fitting?","[""A state imposing a mandatory financial contribution for a specific purpose."", ""A lawyer presenting evidence in court."", ""A company filing for bankruptcy protection."", ""A judge announcing a verdict of 'not guilty'.""]","5","0"
"156222","The novelist __ the moment his new book is critiqued by the literary elite.","[""observes"", ""anticipates"", ""dreads"", ""resents""]","5","2"
"156225","Which sentence best captures the nuanced meaning of 'dreads'?","[""The child dreads the harmless spider."", ""He dreads that he might be late for the movie."", ""She dreads getting a slightly lower grade."", ""The veteran diplomat dreads the collapse of the fragile peace talks.""]","5","3"
"156526","In the phrase 'a satirical commentary on society,' 'commentary' implies a...","[""neutral observation"", ""critical or illustrative critique"", ""factual report"", ""laudatory speech""]","5","1"
"156581","The narrative __ between a historical account and personal, anecdotal reflections.","[""segued"", ""interspersed"", ""alternated"", ""juxtaposed""]","5","2"
"157062","The diplomat maintained the __ of pretenses, a fragile cordiality in negotiations.","[""neatest"", ""purest"", ""finest"", ""thinnest""]","5","3"
"157094","The director lamented that the need to produce __ often stifles artistic creativity.","[""winners"", ""successes"", ""hits"", ""blockbusters""]","5","3"
"157302","The leak of the confidential report was the journalist's __ gambit to expose corruption.","[""most speculative"", ""most fortuitous"", ""most prudent"", ""most intentional""]","5","3"
"157366","The __ texture of the paint meant it would take days to dry properly.","[""viscous"", ""matte"", ""granular"", ""oily""]","5","3"
"157452","Which of these best embodies the concept of 'ikigai'?","[""A banker who hates his job but earns well."", ""A doctor who is skilled, needed, paid, and loves her work."", ""A poet who loves writing but lives in poverty."", ""A student who is forced into engineering by his parents.""]","5","1"
"157482","The pedagogical shift is towards empowering __ to take ownership of their educational journey.","[""learners"", ""academics"", ""intellectuals"", ""pedagogues""]","5","0"
"157546","While not part of her job description, she always __ at company-wide events.","[""attends"", ""helps out"", ""appears"", ""participates""]","5","1"
"157575","The architect's design features a series of __, slender columns to create verticality.","[""raised"", ""soaring"", ""lofty"", ""tall""]","5","3"
"157635","The artist’s work creates a __ of aesthetic pleasure that is almost physical.","[""flush"", ""shiver"", ""surge"", ""tremor""]","5","1"
"157752","Her novel was a poignant exploration of human __ and resilience.","[""imperfections"", ""vulnerabilities"", ""fallibilities"", ""deficiencies""]","5","1"
